Text Content,Code,has_code,len,aa,begauth,first_turn,last_turn,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau
ok great thanks - just confirming there wasn't a trees/common issue - looks to be codegen - thanks!,Social Conversation,False,99,CONTRIBUTOR,False,False,False,1.0,0.3404255319,1.0,0.6807692308,0.6415983359,0.3584016641,0.002100918508,0.005132080224
"In regards to the crash on power, the following are the trees generated.
CODE

I'll be taking a second look at the generated sequence to see if there were any similar assumptions, otherwise we should be ready for a PR.",Investigation and Exploration,True,221,CONTRIBUTOR,False,False,False,1.0,0.8936170213,0.5,0.6846153846,0.6425349507,0.3574650493,0.005132080224,0.00304547315
"On the XlinuxXL front, I'm checking if there are similar assumptions taken (I.e size of data treated as an int), otherwise there's very little I can do without being able to reproduce the failure.",Investigation and Exploration,False,196,CONTRIBUTOR,False,False,False,0.8095238095,0.7234042553,1.0,0.6884615385,0.6425349507,0.3574650493,0.005132080224,0.00304547315
so the trees do look correct so the issue would just be incorrect widths in the codegen - thanks for the great analysis @AlenBadel,Social Conversation,False,130,CONTRIBUTOR,False,False,False,1.0,0.4893617021,1.0,0.6923076923,0.6430907555,0.3569092445,0.00304547315,0.0002776418192
I think we still need to understand the whole flow: which opcodes and evaluators are involved.,Investigation and Exploration,False,94,CONTRIBUTOR,False,False,False,1.0,0.3404255319,0.5,0.6961538462,0.6431414257,0.3568585743,0.0002776418192,0.002558884395
"For example, we might be reusing some code that normally accepts int length.",Investigation and Exploration,False,76,CONTRIBUTOR,False,False,False,0.8125,0.2765957447,1.0,0.7,0.6431414257,0.3568585743,0.0002776418192,0.002558884395
I agree.,Social Conversation,False,8,CONTRIBUTOR,False,False,False,0.1176470588,0.04255319149,0.5,0.7038461538,0.6436084271,0.3563915729,0.002558884395,0.002369973467
I will have an update soon with the summary of the issue from a top-down approach.,Task Progress,False,82,CONTRIBUTOR,False,False,False,1.0,0.3617021277,1.0,0.7076923077,0.6436084271,0.3563915729,0.002558884395,0.002369973467
"It occurs to me that this would have been avoided if we had some kind of 'compiler' to check uses like that, along the lines of the error you get in Java passing a long to a function that expects an int (e.g. CODE).",Solution Discussion,True,215,CONTRIBUTOR,False,False,False,1.0,0.9361702128,0.5,0.7115384615,0.644040952,0.355959048,0.002369973467,0.007376113072
"To make it concrete here, we would have a class whose job is to form an instruction stream, that class would have methods CODE and  CODE - calling the former with 64-bit registers or a a 64-bit value would not compile.",Solution Discussion,True,218,CONTRIBUTOR,False,False,False,0.9772727273,0.914893617,1.0,0.7153846154,0.644040952,0.355959048,0.002369973467,0.007376113072
"Basically, Power codegen's assumption is that a register containing an Int can have an undefined value in its upper half.",Solution Discussion,False,121,CONTRIBUTOR,False,False,False,1.0,0.4255319149,0.5,0.7230769231,0.6453871071,0.3546128929,0.007376113072,0.2919761514
So Int and Long types need to be treated differently.,Solution Discussion,False,53,CONTRIBUTOR,False,False,False,0.5,0.2127659574,0.75,0.7269230769,0.6453871071,0.3546128929,0.007376113072,0.2919761514
However we only have Register class and not Register32 and Register64.,Solution Discussion,False,70,CONTRIBUTOR,False,False,False,0.55,0.2340425532,1.0,0.7307692308,0.6453871071,0.3546128929,0.007376113072,0.2919761514
"_To Summarize the issue on Power:_

We’ve established that the crash occurs when MemorySegment.allocateNative is JIT compiled and invoked with a requested memory segment size greater than Integer.",Investigation and Exploration,False,198,CONTRIBUTOR,False,False,False,0.9677419355,0.6382978723,0.03703703704,0.7346153846,0.6986733294,0.3013266706,0.2919761514,0.1217072968
MAX_VALUE.,Investigation and Exploration,False,10,CONTRIBUTOR,False,False,False,0.03225806452,0.02127659574,0.07407407407,0.7384615385,0.6986733294,0.3013266706,0.2919761514,0.1217072968
E.x CODE,Investigation and Exploration,True,8,CONTRIBUTOR,False,False,False,0.06451612903,0.04255319149,0.1111111111,0.7423076923,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"The method attempts to create, and allocate a new memory segment that is an allocated block from off-heap memory.",Investigation and Exploration,False,113,CONTRIBUTOR,False,False,False,0.6451612903,0.4255319149,0.1481481481,0.7461538462,0.6986733294,0.3013266706,0.2919761514,0.1217072968
The size argument represents the size of the memory segment requested.,Investigation and Exploration,False,70,CONTRIBUTOR,False,False,False,0.3548387097,0.2340425532,0.1851851852,0.75,0.6986733294,0.3013266706,0.2919761514,0.1217072968
**The crash*,Observed Bug Behaviour,False,12,CONTRIBUTOR,False,False,False,0.06451612903,0.04255319149,0.2222222222,0.7538461538,0.6986733294,0.3013266706,0.2919761514,0.1217072968
The segmentation fault occurs inside the compiled inlined call to CODEwhich is called by CODE.,Investigation and Exploration,True,94,CONTRIBUTOR,False,False,False,0.4838709677,0.3191489362,0.2962962963,0.7615384615,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"Given the reference to the memory segment, offset, size and a value, the method will set the entire memory segment to a value specified by the value argument.",Investigation and Exploration,False,158,CONTRIBUTOR,False,False,False,0.9032258065,0.5957446809,0.3333333333,0.7653846154,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"In this case, the method is being called to clear memory.",Investigation and Exploration,False,57,CONTRIBUTOR,False,False,False,0.3548387097,0.2340425532,0.3703703704,0.7692307692,0.6986733294,0.3013266706,0.2919761514,0.1217072968
A segmentation fault occurs because the system was attempting to clear read-only memory[1].,Investigation and Exploration,False,91,CONTRIBUTOR,False,False,False,0.4516129032,0.2978723404,0.4074074074,0.7730769231,0.6986733294,0.3013266706,0.2919761514,0.1217072968
This is happening because the instructions generated which computes how much memory should be cleared was not correct[2].,Investigation and Exploration,False,121,CONTRIBUTOR,False,False,False,0.5806451613,0.3829787234,0.4444444444,0.7769230769,0.6986733294,0.3013266706,0.2919761514,0.1217072968
**Where was this code generated?,Investigation and Exploration,False,32,CONTRIBUTOR,False,False,False,0.1612903226,0.1063829787,0.4814814815,0.7807692308,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"Taking a look at the trees for the sequence of generated instructions[3], we can see that the compiled method is calling CODE, which is a recognized method[4].",Investigation and Exploration,True,159,CONTRIBUTOR,False,False,False,0.8709677419,0.5744680851,0.5555555556,0.7884615385,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"Specifically on Power, CODE is compiled using the CODE[5], which is only invoked by CODE.",Investigation and Exploration,True,89,CONTRIBUTOR,False,False,False,0.4838709677,0.3191489362,0.5925925926,0.7923076923,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"The CODE is invoked when compiling an inlined call(TR::call), this is illustrated looking in the prior treetop reference.",Investigation and Exploration,True,121,CONTRIBUTOR,False,False,False,0.5806451613,0.3829787234,0.6296296296,0.7961538462,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"This also explains why our test case would not fail when disabling inlining, as that would prevent inlining of the direct call which ultimately generates the sequence.",Investigation and Exploration,False,167,CONTRIBUTOR,False,False,False,0.8709677419,0.5744680851,0.6666666667,0.8,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"The only point where CODE is called, is when compiling CODE[6].",Investigation and Exploration,True,63,CONTRIBUTOR,False,False,False,0.3548387097,0.2340425532,0.7037037037,0.8038461538,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"The signature for CODE suggests four arguments (Object,  long, long, bytes).",Investigation and Exploration,True,76,CONTRIBUTOR,False,False,False,0.3870967742,0.2553191489,0.7407407407,0.8076923077,0.6986733294,0.3013266706,0.2919761514,0.1217072968
Hence the size of the segment is always specified as a long.,Investigation and Exploration,False,60,CONTRIBUTOR,False,False,False,0.3870967742,0.2553191489,0.7777777778,0.8115384615,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"Further it is a valid and concrete requirement that the size of the segment be a long, and the evaluator is not used for any other case other than compiling CODE.",Investigation and Exploration,True,162,CONTRIBUTOR,False,False,False,1.0,0.6595744681,0.8148148148,0.8153846154,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"**The Fix**

As discussed within the CODE compiled method, this issue stems from an instruction call CODE.",Solution Discussion,True,108,CONTRIBUTOR,False,False,False,0.5806451613,0.3829787234,0.8518518519,0.8192307692,0.6986733294,0.3013266706,0.2919761514,0.1217072968
The intention of this instruction is to properly set the loop counter so that the entire data region is properly encoded[1].,Solution Discussion,False,124,CONTRIBUTOR,False,False,False,0.6774193548,0.4468085106,0.8888888889,0.8230769231,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"This instruction shifts the lower 32 bits, which limits the size of the memory region to a size contained by an int(32-bits), rather than the long(64-bits) we expect.",Solution Discussion,False,166,CONTRIBUTOR,False,False,False,0.9677419355,0.6382978723,0.9259259259,0.8269230769,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"Instead, this should be replaced by CODE which shifts a double word, and supports a segment size of long[7].",Solution Discussion,True,108,CONTRIBUTOR,False,False,False,0.6129032258,0.4042553191,0.962962963,0.8307692308,0.6986733294,0.3013266706,0.2919761514,0.1217072968
"[1] https://github.com/eclipse/openj9/issues/10588#issuecomment-699047069
[2] https://github.com/eclipse/openj9/issues/10588#issuecomment-699089621
[3] https://github.com/eclipse/openj9/issues/10588#issuecomment-700216843
[4] https://github.com/eclipse/openj9/blob/9b680196cdee54cd185340e287e13ad924b9052a/runtime/compiler/env/j9method.cpp#L3362
[5] https://github.com/eclipse/omr/blob/0b9653c23ba22247f66c11ad6df8a3b46c2c4738/compiler/p/codegen/OMRTreeEvaluator.cpp#L4159-L4160
[6] https://github.com/eclipse/openj9/blob/9369e4e005a130411ae2606a25d08588a0920c7a/runtime/compiler/p/codegen/J9TreeEvaluator.cpp#L12052
[7] https://github.com/eclipse/openj9/issues/10588#issuecomment-699196511",Solution Discussion,False,696,CONTRIBUTOR,False,False,False,0.6451612903,0.4255319149,1.0,0.8346153846,0.6986733294,0.3013266706,0.2919761514,0.1217072968
Thanks for the very detailed investigation and the summary.,Social Conversation,False,59,CONTRIBUTOR,False,False,False,0.3214285714,0.1914893617,0.1666666667,0.8384615385,0.7208851506,0.2791148494,0.1217072968,0.03144222045
"However, I am not sure I agree with the proposed fix.",Social Conversation,False,53,CONTRIBUTOR,False,False,False,0.3928571429,0.2340425532,0.3333333333,0.8423076923,0.7208851506,0.2791148494,0.1217072968,0.03144222045
CODEis defined in OMR without much description of the expected input parameters [1].,Solution Discussion,True,84,CONTRIBUTOR,False,False,False,0.4642857143,0.2765957447,0.5,0.8461538462,0.7208851506,0.2791148494,0.1217072968,0.03144222045
"It is invoked in openj9 like this:

https://github.com/eclipse/openj9/blob/9369e4e005a130411ae2606a25d08588a0920c7a/runtime/compiler/p/codegen/J9TreeEvaluator.cpp#L12049-L12052

Note that the length information is conveyed via creating an CODE node that normally takes Int length.",Solution Discussion,True,284,CONTRIBUTOR,False,False,False,0.9642857143,0.5744680851,0.6666666667,0.85,0.7208851506,0.2791148494,0.1217072968,0.03144222045
"I am not sure we can change OMR method to adjust it to a particular consumer, openj9, especially since even this consumer passes information in somewhat inconsistent way.",Solution Discussion,False,170,CONTRIBUTOR,False,False,False,1.0,0.5957446809,0.8333333333,0.8538461538,0.7208851506,0.2791148494,0.1217072968,0.03144222045
[1] https://github.com/eclipse/omr/blob/0b9653c23ba22247f66c11ad6df8a3b46c2c4738/compiler/p/codegen/OMRTreeEvaluator.cpp#L4159-L4160,Solution Discussion,False,132,CONTRIBUTOR,False,False,False,0.07142857143,0.04255319149,1.0,0.8576923077,0.7208851506,0.2791148494,0.1217072968,0.03144222045
BTW : I think we need to remove the Intel  label and assume that this issue  will only take care of the Power failure.,Action on Issue,False,118,CONTRIBUTOR,False,False,False,1.0,0.5319148936,1.0,0.8615384615,0.7266234177,0.2733765823,0.03144222045,0.002441530636
"Removed the intel label, this platform should be covered by https://github.com/eclipse/openj9/issues/10580",Action on Issue,False,106,CONTRIBUTOR,False,False,False,1.0,0.2340425532,1.0,0.8653846154,0.7270690018,0.2729309982,0.002441530636,0.01554507959
CODEis defined in OMR without much description of the expected input parameters [1],Solution Discussion,True,83,CONTRIBUTOR,False,False,False,0.3421052632,0.2765957447,0.05555555556,0.8692307692,0.7299060094,0.2700939906,0.01554507959,0.00748487997
This description can certainly be added.,Solution Discussion,False,40,CONTRIBUTOR,False,False,False,0.1578947368,0.1276595745,0.1111111111,0.8730769231,0.7299060094,0.2700939906,0.01554507959,0.00748487997
Note that the length information is conveyed via creating an arrayset node that normally takes Int length.,Solution Discussion,False,106,CONTRIBUTOR,False,False,False,0.4473684211,0.3617021277,0.1666666667,0.8769230769,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"This is true, an ArraySet does normally allocate an array length of type int due to indexing limitations.",Solution Discussion,False,105,CONTRIBUTOR,False,False,False,0.4736842105,0.3829787234,0.2222222222,0.8807692308,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"The limitation is historical, and based off the class ArraySet inherits; ArrayList which itself is an implementation of List.",Solution Discussion,False,125,CONTRIBUTOR,False,False,False,0.5,0.4042553191,0.2777777778,0.8846153846,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"Looking through the remainder of the Unsafe methods, we can see that we tend use the underlying array evaluators.",Solution Discussion,False,113,CONTRIBUTOR,False,False,False,0.5,0.4042553191,0.3333333333,0.8884615385,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"From what I've seen they all support a length which could be long, or int.",Solution Discussion,False,74,CONTRIBUTOR,False,False,False,0.4210526316,0.3404255319,0.3888888889,0.8923076923,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"For example, such case as CODE[1] which uses the underlying CODE[2].",Solution Discussion,True,68,CONTRIBUTOR,False,False,False,0.2894736842,0.2340425532,0.4444444444,0.8961538462,0.7299060094,0.2700939906,0.01554507959,0.00748487997
We see that the underlying arrayCopyEvaluator does support sizes of long[3].,Solution Discussion,False,76,CONTRIBUTOR,False,False,False,0.2894736842,0.2340425532,0.5,0.9,0.7299060094,0.2700939906,0.01554507959,0.00748487997
I believe as long as the evaluators we use support the initialization of a contiguous memory segment which has a length argument of type long then we could easily justify it's use to compile and evaluate Unsafe methods.,Solution Discussion,False,219,CONTRIBUTOR,False,False,False,1.0,0.8085106383,0.5555555556,0.9038461538,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"To note, arrays do not have a bound on how large they can be, rather they have a bound on the number of objects (ArrayList based implementations i.e ArraySet) or primitives they index (Integer.MAX_VALUE).",Solution Discussion,False,204,CONTRIBUTOR,False,False,False,0.9210526316,0.7446808511,0.6111111111,0.9076923077,0.7299060094,0.2700939906,0.01554507959,0.00748487997
Hence the process of initialization of contiguous memory is identical in the case of Unsafe.,Solution Discussion,False,92,CONTRIBUTOR,False,False,False,0.3947368421,0.3191489362,0.6666666667,0.9115384615,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"CopyMemory, or Unsafe.",Solution Discussion,False,22,CONTRIBUTOR,False,False,False,0.07894736842,0.06382978723,0.7222222222,0.9153846154,0.7299060094,0.2700939906,0.01554507959,0.00748487997
SetMemory compared to arrays themselves.,Solution Discussion,False,40,CONTRIBUTOR,False,False,False,0.1315789474,0.1063829787,0.7777777778,0.9192307692,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"The evaluator should support both long, or int length values.",Solution Discussion,False,61,CONTRIBUTOR,False,False,False,0.2631578947,0.2127659574,0.8333333333,0.9230769231,0.7299060094,0.2700939906,0.01554507959,0.00748487997
This is consistent with many of our other evaluators.,Solution Discussion,False,53,CONTRIBUTOR,False,False,False,0.2368421053,0.1914893617,0.8888888889,0.9269230769,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"Java is not the only language that has the capability to allocate, and initialize a very-large contiguous region of memory.",Solution Discussion,False,123,CONTRIBUTOR,False,False,False,0.5526315789,0.4468085106,0.9444444444,0.9307692308,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"[1] https://github.com/eclipse/omr/blob/0b9653c23ba22247f66c11ad6df8a3b46c2c4738/compiler/p/codegen/OMRTreeEvaluator.cpp#L4276-L4277
[2] https://github.com/eclipse/openj9/blob/9369e4e005a130411ae2606a25d08588a0920c7a/runtime/compiler/p/codegen/J9TreeEvaluator.cpp#L12842
[3] https://github.com/eclipse/openj9/blob/9369e4e005a130411ae2606a25d08588a0920c7a/runtime/compiler/p/codegen/J9TreeEvaluator.cpp#L12890-L12891",Solution Discussion,False,417,CONTRIBUTOR,False,False,False,0.2105263158,0.170212766,1.0,0.9346153846,0.7299060094,0.2700939906,0.01554507959,0.00748487997
"CODE

Do you mean we should be able to pass nodes with the length child being both Int and Long type?",Solution Discussion,True,103,CONTRIBUTOR,False,False,False,1.0,0.4680851064,1.0,0.9384615385,0.7312720148,0.2687279852,0.00748487997,0.001396795956
Do you mean we should be able to pass nodes with the length child being both Int and Long type?,Solution Discussion,False,95,CONTRIBUTOR,False,False,False,0.6666666667,0.4255319149,0.2,0.9423076923,0.7315269328,0.2684730672,0.001396795956,0.005094870496
"They can be either Long, or Int.",Solution Discussion,False,32,CONTRIBUTOR,False,False,False,0.2333333333,0.1489361702,0.4,0.9461538462,0.7315269328,0.2684730672,0.001396795956,0.005094870496
We currently don't call CODE for any other case other than CODE which accepts a long type length value.,Solution Discussion,True,103,CONTRIBUTOR,False,False,False,0.6333333333,0.4042553191,0.6,0.95,0.7315269328,0.2684730672,0.001396795956,0.005094870496
"However, it's better illustrated with the example of CODE.",Solution Discussion,True,58,CONTRIBUTOR,False,False,False,0.3,0.1914893617,0.8,0.9538461538,0.7315269328,0.2684730672,0.001396795956,0.005094870496
"Which is used by CODE as it accepts a length value of long type, and at the same time is used with CODE which accepts a length of int type.",Solution Discussion,True,139,CONTRIBUTOR,False,False,False,1.0,0.6382978723,1.0,0.9576923077,0.7315269328,0.2684730672,0.001396795956,0.005094870496
"I had a look at how CODE might fail, but didn't see anything obvious.",Solution Discussion,True,69,CONTRIBUTOR,False,False,False,0.35,0.2978723404,0.5,0.9615384615,0.7324567567,0.2675432433,0.005094870496,0.01440588944
"Given that the current theory is that the generated code was clearing memory that should have been left alone, it's reasonable that some of the data examined by CODE was corrupted and so a second fault should not be unexpected.",Solution Discussion,True,227,CONTRIBUTOR,False,False,False,1.0,0.8510638298,1.0,0.9653846154,0.7324567567,0.2675432433,0.005094870496,0.01440588944
Exactly.,Social Conversation,False,8,CONTRIBUTOR,False,False,False,0.1,0.02127659574,0.3333333333,0.9692307692,0.7350858598,0.2649141402,0.01440588944,0.1968967087
We can use CODE to generate either CODEor  CODE.,Solution Discussion,True,48,CONTRIBUTOR,False,False,False,1.0,0.2127659574,0.6666666667,0.9730769231,0.7350858598,0.2649141402,0.01440588944,0.1968967087
That would be the safest way to address the issue.,Solution Discussion,False,50,CONTRIBUTOR,False,False,False,1.0,0.2127659574,1.0,0.9769230769,0.7350858598,0.2649141402,0.01440588944,0.1968967087
OMR PR: https://github.com/eclipse/omr/pull/5590,Solution Discussion,False,48,CONTRIBUTOR,False,False,False,1.0,0.06382978723,1.0,0.9807692308,0.7710198967,0.2289801033,0.1968967087,0.2393844938
The above PR has been merged.,Action on Issue,False,29,CONTRIBUTOR,False,False,False,0.75,0.1276595745,0.3333333333,0.9846153846,0.8147080379,0.1852919621,0.2393844938,1.0
Fix will be merged into R0.23 as well.,Action on Issue,False,38,CONTRIBUTOR,False,False,False,1.0,0.170212766,0.6666666667,0.9884615385,0.8147080379,0.1852919621,0.2393844938,1.0
https://github.com/eclipse/openj9-omr/pull/81,Action on Issue,False,45,CONTRIBUTOR,False,False,False,0.125,0.02127659574,1.0,0.9923076923,0.8147080379,0.1852919621,0.2393844938,1.0
@andrew-m-leonard  can this be closed?,Action on Issue,False,38,CONTRIBUTOR,False,False,False,1.0,0.170212766,1.0,0.9961538462,0.9972100059,0.00278999405,1.0,0.01528747377
"I'll go ahead and close it since the fix has been merged, we can open a new issue if another problem is found.",Action on Issue,False,110,CONTRIBUTOR,False,False,True,1.0,0.4893617021,1.0,1.0,1.0,0.0,0.01528747377,0.0
JTReg VM Failure: java/nio/charset/coders/BashStreams.java,Observed Bug Behaviour,False,58,NONE,True,True,False,0.2222222222,0.08791208791,0.3333333333,0.003496503497,0.0,1.0,0.0,0.003603409297
"Failure link
------------
https://github.com/ibmruntimes/openj9-openjdk-jdk11/blob/f4e1e81163ae8ead82ac546d7f8d2e7a3ed24871/test/jdk/java/nio/charset/coders/BashStreams.java#L1 fails on JDK11-openj9 AIX
- test category, openjdk 
- OS/architecture, ppc64_aix
CODE

Optional info
-------------
- New test

Failure output (captured from console output)",Testing,True,360,NONE,True,True,False,1.0,0.3956043956,0.6666666667,0.006993006993,0.0,1.0,0.0,0.003603409297
"---------------------------------------------
CODE
Dumps: https://ibm.box.com/s/ra34mxfgz1mh8bih1pw1dqqeu5rnq2pb",Testing,True,114,NONE,True,True,False,0.1666666667,0.06593406593,1.0,0.01048951049,0.0,1.0,0.0,0.003603409297
@M-Davies how often does it fail?,Investigation and Exploration,False,33,CONTRIBUTOR,False,False,False,1.0,0.07692307692,1.0,0.01398601399,0.0006591571412,0.9993408429,0.003603409297,0.003686600448
Does it fail on jdk14 as well?,Investigation and Exploration,False,30,CONTRIBUTOR,False,False,False,1.0,0.07692307692,1.0,0.01748251748,0.001333532104,0.9986664679,0.003686600448,0.004487700419
"It failed on two of the last four jdk11 nightlies, hasn't been seen on jdk14 (the jdk_nio test fails in other ways though).",Investigation and Exploration,False,123,CONTRIBUTOR,False,False,False,1.0,0.2527472527,0.5,0.02097902098,0.002154449057,0.9978455509,0.004487700419,0.003086545757
@M-Davies is running a grinder to confirm.,Investigation and Exploration,False,42,CONTRIBUTOR,False,False,False,0.347826087,0.08791208791,1.0,0.02447552448,0.002154449057,0.9978455509,0.004487700419,0.003086545757
I don't believe this affects JDK14.,Social Conversation,False,35,NONE,True,False,False,0.3333333333,0.06593406593,0.25,0.02797202797,0.002719058434,0.9972809416,0.003086545757,0.005933531811
I've ran 2 10 iteration grinders on two seperate aix machines and couldn't reproduce the error.,Bug Reproduction,False,95,NONE,True,False,False,0.9444444444,0.1868131868,0.5,0.03146853147,0.002719058434,0.9972809416,0.003086545757,0.005933531811
~I'm running another at https://ci.adoptopenjdk.net/view/Test_grinder/job/Grinder/2333/console that is trying to recreate the exact conditions the test was conducted under.,Testing,False,172,NONE,True,False,False,1.0,0.1978021978,0.75,0.03496503497,0.002719058434,0.9972809416,0.003086545757,0.005933531811
"If that passes, I'm going to make a judgement that this was a very intermittent failure.~ It passed",Testing,False,99,NONE,True,False,False,1.0,0.1978021978,1.0,0.03846153846,0.002719058434,0.9972809416,0.003086545757,0.005933531811
"At class unloading time, cleaning classloaders time GC trying to unload one of classloaders (I will try to find out which one).",Investigation and Exploration,False,127,CONTRIBUTOR,False,False,False,1.0,0.2417582418,0.25,0.04195804196,0.003804455496,0.9961955445,0.005933531811,0.005236420778
As a part of operation it calls CODE in VM in CODE.,Investigation and Exploration,True,51,CONTRIBUTOR,False,False,False,0.5454545455,0.1318681319,0.5,0.04545454545,0.003804455496,0.9961955445,0.005933531811,0.005236420778
This function triggers CODE hook.,Investigation and Exploration,True,33,CONTRIBUTOR,False,False,False,0.2272727273,0.05494505495,0.75,0.04895104895,0.003804455496,0.9961955445,0.005933531811,0.005236420778
There is only one subscriber to this hook in JIT code CODE in CODE and it is where crash occur,Investigation and Exploration,True,94,CONTRIBUTOR,False,False,False,0.9090909091,0.2197802198,1.0,0.05244755245,0.003804455496,0.9961955445,0.005933531811,0.005236420778
This is table of Classloaders in the system.,Investigation and Exploration,False,44,CONTRIBUTOR,False,False,False,0.5714285714,0.08791208791,0.5,0.05594405594,0.004762332847,0.9952376672,0.005236420778,0.0002611277793
"""Object is not marked"" means this classloader is about to be unloaded:
CODE",Investigation and Exploration,True,76,CONTRIBUTOR,False,False,False,1.0,0.1538461538,1.0,0.05944055944,0.004762332847,0.9952376672,0.005236420778,0.0002611277793
"The crash occur in CODE

This is c-stack (with preserved registers):
CODE",Investigation and Exploration,True,76,CONTRIBUTOR,False,False,False,1.0,0.1758241758,1.0,0.06293706294,0.004810099899,0.9951899001,0.0002611277793,0.0001840989358
Please let me know if you need more help.,Social Conversation,False,41,CONTRIBUTOR,False,False,False,1.0,0.0989010989,0.5,0.06643356643,0.004843776376,0.9951562236,0.0001840989358,0.001428885046
I do have core dumps/JVM downloaded.,Social Conversation,False,36,CONTRIBUTOR,False,False,False,0.7777777778,0.07692307692,1.0,0.06993006993,0.004843776376,0.9951562236,0.0001840989358,0.001428885046
"There is classloader address in the registers of crashed method CODE and I am sure it causes a trouble:
CODE",Investigation and Exploration,True,109,CONTRIBUTOR,False,False,False,1.0,0.2307692308,1.0,0.07342657343,0.005105156559,0.9948948434,0.001428885046,0.003392350266
@gita-omr could someone with AIX skills have an initial look at this to find the right place to send it?,Contribution and Commitment,False,104,CONTRIBUTOR,False,False,False,1.0,0.2307692308,1.0,0.07692307692,0.005725705522,0.9942742945,0.003392350266,0.001958073201
I think it's more of debugging skills that is needed :),Social Conversation,False,55,CONTRIBUTOR,False,False,False,1.0,0.1208791209,0.5,0.08041958042,0.006083887962,0.993916112,0.001958073201,0.4507797245
We will try to take a look next week.,Task Progress,False,37,CONTRIBUTOR,False,False,False,0.8181818182,0.0989010989,1.0,0.08391608392,0.006083887962,0.993916112,0.001958073201,0.4507797245
"This has now occurred on jdk14 aix too running test java/nio/channels/FileChannel/TransferToChannel.java: https://ci.adoptopenjdk.net/job/Test_openjdk14_j9_sanity.openjdk_ppc64_aix/12/console
CODE",Investigation and Exploration,True,197,CONTRIBUTOR,False,False,False,1.0,0.1978021978,1.0,0.08741258741,0.08854320636,0.9114567936,0.4507797245,0.0006539748809
"I stored results locally, so if somebody needs core files for previous or this one ask me",Social Conversation,False,89,CONTRIBUTOR,False,False,False,1.0,0.1868131868,1.0,0.09090909091,0.08866283535,0.9113371647,0.0006539748809,0.0636581768
Moving forward since I don't see any fix in hand and it's becoming too late to update the 0.19 release.,Task Progress,False,103,CONTRIBUTOR,False,False,False,1.0,0.2197802198,0.5,0.09440559441,0.1003075691,0.8996924309,0.0636581768,0.01551514965
Note the branch for the 0.20 release occurs on March 8.,Social Conversation,False,55,CONTRIBUTOR,False,False,False,0.55,0.1208791209,1.0,0.0979020979,0.1003075691,0.8996924309,0.0636581768,0.01551514965
@dmitripivkine you mentioned xlinux jdmpview couldn't find the java context in the core file from the Adopt build?,Investigation and Exploration,False,114,CONTRIBUTOR,False,False,False,0.8571428571,0.1978021978,0.25,0.1013986014,0.1031456929,0.8968543071,0.01551514965,0.04744206468
"I tried creating a core CODE from an Adopt jdk14 build, it's 3GB+, and the context is found running xlinux jdmpview.",Investigation and Exploration,True,116,CONTRIBUTOR,False,False,False,1.0,0.2307692308,0.5,0.1048951049,0.1031456929,0.8968543071,0.01551514965,0.04744206468
Various commands work as well.,Investigation and Exploration,False,30,CONTRIBUTOR,False,False,False,0.2380952381,0.05494505495,0.75,0.1083916084,0.1031456929,0.8968543071,0.01551514965,0.04744206468
"If there is a problem with the core, it's probably a machine issue as you suggested.",Investigation and Exploration,False,84,CONTRIBUTOR,False,False,False,0.7619047619,0.1758241758,1.0,0.1118881119,0.1031456929,0.8968543071,0.01551514965,0.04744206468
"I stored results locally, so if somebody needs core files for previous or this one ask me

please note that system core from second failure can not be opened in CODE (CODE) @pshipton have tested ability of CODE to open file for core generated on AIX in Java 14 and seems it is not broken.",Investigation and Exploration,True,290,CONTRIBUTOR,False,False,False,1.0,0.6153846154,0.5,0.1153846154,0.1118240786,0.8881759214,0.04744206468,0.0005430533463
I guess something is missed in machine configuration,Investigation and Exploration,False,52,CONTRIBUTOR,False,False,False,0.1428571429,0.08791208791,1.0,0.1188811189,0.1118240786,0.8881759214,0.04744206468,0.0005430533463
